order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,revenue,total_cost,profit
O100180,C11028,P204734,Electronics,137.57,0.0,1,Wallet,2025-04-05,5,West,No,137.57,8.34,8.17,39,Female,137.57,8.34,11.239468999999998
O100181,C17385,P220013,Home,331.04,0.0,1,Credit Card,2024-02-03,4,North,No,331.04,6.99,85.7,34,Female,331.04,6.99,283.70128
O100182,C10502,P235521,Fashion,16.85,0.0,2,PayPal,2024-11-05,6,West,No,33.7,3.4,8.4,67,Female,33.7,3.4,2.8308000000000004
O100183,C16910,P206505,Sports,26.91,0.0,1,Debit Card,2024-11-13,4,North,No,26.91,2.99,5.08,37,Female,26.91,2.99,1.367028
O100184,C14493,P244327,Fashion,135.78,0.1,1,COD,2024-11-10,5,East,No,122.2,8.48,34.29,45,Male,122.2,8.48,41.90238
O100185,C10870,P247673,Home,49.21,0.0,1,Credit Card,2024-10-08,5,West,No,49.21,5.29,8.49,64,Female,49.21,5.29,4.177929000000001
O100186,C16938,P204685,Toys,41.02,0.0,2,Debit Card,2025-01-24,4,North,No,82.04,6.87,25.95,45,Male,82.04,6.87,21.28938
O100187,C14488,P249353,Grocery,20.5,0.0,2,COD,2024-06-12,6,East,No,41.0,5.35,-2.07,40,Female,41.0,5.35,-0.8487
O100188,C10206,P218409,Sports,57.32,0.0,1,Credit Card,2024-03-13,3,Central,No,57.32,7.37,9.83,56,Female,57.32,7.37,5.634556
O100189,C15134,P219517,Home,48.58,0.0,2,Wallet,2023-11-04,3,North,No,97.16,7.6,19.6,46,Female,97.16,7.6,19.04336
O100190,C15977,P244533,Beauty,37.86,0.0,1,Credit Card,2024-09-14,4,North,No,37.86,5.8,11.24,66,Female,37.86,5.8,4.255464
O100191,C17721,P230475,Sports,99.51,0.05,2,Credit Card,2025-04-08,3,North,No,189.07,8.19,48.53,22,Male,189.07,8.19,91.75567099999999
O100192,C17035,P236989,Toys,7.76,0.05,1,PayPal,2024-12-31,5,West,No,7.37,3.72,-0.77,55,Female,7.37,3.72,-0.056749
O100193,C11484,P215327,Grocery,30.17,0.15,1,Credit Card,2024-04-10,5,East,No,25.64,4.28,-2.23,29,Male,25.64,4.28,-0.5717720000000001
O100194,C17858,P203671,Grocery,17.81,0.2,1,Debit Card,2023-12-18,5,Central,No,14.25,4.86,-3.72,62,Male,14.25,4.86,-0.5301
O100195,C17742,P204941,Toys,49.2,0.0,1,Credit Card,2024-08-10,6,West,No,49.2,6.38,13.3,44,Female,49.2,6.38,6.5436000000000005
O100196,C10863,P226372,Electronics,236.98,0.0,1,UPI,2025-08-01,4,South,No,236.98,8.56,19.88,63,Male,236.98,8.56,47.11162399999999
O100197,C12790,P212466,Sports,23.49,0.0,1,Credit Card,2025-01-24,4,West,No,23.49,4.42,2.63,42,Male,23.49,4.42,0.617787
O100198,C17408,P218286,Toys,52.7,0.0,1,Credit Card,2025-06-30,5,West,No,52.7,7.0,14.08,35,Male,52.7,7.0,7.420160000000001
O100199,C10563,P244959,Toys,20.09,0.05,3,Credit Card,2025-05-24,6,East,No,57.26,7.4,15.5,32,Male,57.26,7.4,8.8753
O100200,C15116,P204588,Grocery,13.27,0.0,4,COD,2025-07-23,5,Central,No,53.08,4.7,-0.45,40,Male,53.08,4.7,-0.23886000000000002
O100201,C14191,P228080,Home,125.56,0.0,1,UPI,2024-11-22,5,North,No,125.56,7.14,28.02,21,Male,125.56,7.14,35.181912000000004
O100202,C16019,P224544,Sports,72.87,0.0,1,Debit Card,2023-10-13,6,East,No,72.87,7.84,14.02,18,Female,72.87,7.84,10.216374
O100203,C11757,P210811,Electronics,145.69,0.0,2,Credit Card,2025-04-18,7,Central,No,291.38,8.39,26.58,41,Female,291.38,8.39,77.448804
O100204,C16628,P218733,Beauty,26.26,0.2,1,Debit Card,2024-12-16,5,South,No,21.01,4.51,4.94,24,Male,21.01,4.51,1.0378940000000003
O100205,C17574,P240696,Home,176.95,0.2,1,Wallet,2024-01-03,6,East,No,141.56,7.16,32.48,18,Female,141.56,7.16,45.978688
O100206,C16374,P248093,Grocery,33.7,0.0,1,COD,2024-09-25,5,East,No,33.7,6.42,-3.72,36,Male,33.7,6.42,-1.2536400000000003
O100207,C16892,P239888,Grocery,1.99,0.0,4,Debit Card,2025-04-21,4,Central,No,7.96,1.92,-1.28,25,Male,7.96,1.92,-0.101888
O100208,C11678,P247042,Toys,7.78,0.05,1,Debit Card,2024-06-23,3,North,No,7.39,1.92,1.04,65,Male,7.39,1.92,0.076856
O100209,C13242,P230059,Electronics,537.23,0.0,1,COD,2023-09-16,3,North,No,537.23,9.75,54.72,68,Female,537.23,9.75,293.972256
O100210,C14636,P237487,Home,206.49,0.0,1,Credit Card,2024-11-08,7,East,No,206.49,10.12,47.7,35,Male,206.49,10.12,98.49573000000001
O100211,C11059,P240849,Sports,33.43,0.0,1,Credit Card,2023-12-22,5,North,No,33.43,6.41,3.62,36,Female,33.43,6.41,1.210166
O100212,C16668,P214550,Electronics,116.37,0.05,3,UPI,2023-12-28,8,East,No,331.65,8.23,31.57,56,Male,331.65,8.23,104.70190499999998
O100213,C15279,P249122,Fashion,27.49,0.0,2,UPI,2023-12-22,6,East,No,54.98,6.08,13.16,59,Male,54.98,6.08,7.235367999999999
O100214,C11722,P210864,Grocery,1.86,0.0,2,Credit Card,2024-05-06,3,Central,No,3.72,3.06,-2.76,32,Male,3.72,3.06,-0.102672
O100215,C13314,P225394,Electronics,475.97,0.0,1,Credit Card,2025-01-14,4,West,No,475.97,7.92,49.2,18,Male,475.97,7.92,234.17724000000004
O100216,C13157,P219061,Electronics,410.13,0.0,1,Debit Card,2024-05-11,4,North,No,410.13,8.95,40.27,48,Female,410.13,8.95,165.15935100000002
O100217,C15915,P249699,Beauty,50.95,0.3,1,Debit Card,2024-05-16,6,East,No,35.66,6.4,9.65,24,Female,35.66,6.4,3.4411899999999997
O100218,C12625,P212624,Grocery,8.4,0.05,5,UPI,2024-02-03,4,South,No,39.9,6.54,-3.35,39,Male,39.9,6.54,-1.3366500000000001
O100219,C12729,P224934,Toys,21.91,0.0,1,Debit Card,2025-05-21,4,North,No,21.91,3.83,4.93,48,Male,21.91,3.83,1.080163
O100220,C16700,P203361,Grocery,41.53,0.2,1,Credit Card,2023-11-24,3,North,No,33.22,4.47,-1.81,48,Male,33.22,4.47,-0.601282
O100221,C11597,P213707,Sports,323.62,0.0,1,Credit Card,2025-06-18,5,East,No,323.62,10.29,86.8,57,Male,323.62,10.29,280.90216
O100222,C13060,P201924,Home,19.71,0.0,1,UPI,2024-08-15,6,South,No,19.71,4.96,0.56,55,Male,19.71,4.96,0.11037600000000002
O100223,C12693,P229487,Grocery,1.02,0.0,1,Credit Card,2024-05-25,5,East,No,1.02,2.2,-2.12,20,Male,1.02,2.2,-0.021624
O100224,C14891,P212647,Home,433.77,0.0,1,Credit Card,2025-06-26,3,Central,Yes,433.77,7.22,114.24,43,Male,433.77,7.22,495.5388479999999
O100225,C15147,P231734,Fashion,42.68,0.05,1,Wallet,2024-03-05,5,West,No,40.55,5.77,8.42,48,Female,40.55,5.77,3.4143099999999995
O100226,C15739,P229018,Home,168.7,0.0,1,Credit Card,2025-05-19,7,West,No,168.7,8.16,39.08,51,Female,168.7,8.16,65.92796
O100227,C13627,P221627,Toys,49.93,0.0,1,Wallet,2025-07-29,4,South,No,49.93,6.99,12.98,33,Female,49.93,6.99,6.480914
O100228,C11363,P221031,Grocery,8.47,0.15,2,Debit Card,2025-03-13,5,South,No,14.4,4.4,-3.25,37,Male,14.4,4.4,-0.468
O100229,C17965,P239449,Fashion,33.57,0.0,1,Credit Card,2024-01-23,4,Central,No,33.57,5.32,6.43,68,Male,33.57,5.32,2.1585509999999997
O100230,C11981,P202701,Home,34.06,0.0,2,Debit Card,2023-09-25,4,North,No,68.12,5.7,13.37,63,Female,68.12,5.7,9.107643999999999
O100231,C15450,P246943,Grocery,32.11,0.0,1,COD,2024-07-15,6,South,No,32.11,4.49,-1.92,40,Female,32.11,4.49,-0.616512
O100232,C11663,P242890,Electronics,389.04,0.0,1,COD,2024-03-29,4,North,No,389.04,7.63,39.05,52,Male,389.04,7.63,151.92012
O100233,C11529,P249573,Toys,5.91,0.0,1,Debit Card,2024-04-14,3,North,No,5.91,3.39,-1.03,52,Other,5.91,3.39,-0.060873000000000003
O100234,C12038,P216719,Home,118.03,0.1,2,COD,2024-09-18,4,South,No,212.45,9.3,50.19,46,Female,212.45,9.3,106.628655
O100235,C17515,P209718,Home,62.37,0.15,3,UPI,2025-06-26,3,North,No,159.04,8.82,35.71,55,Male,159.04,8.82,56.793184000000004
O100236,C15592,P200056,Home,30.96,0.0,1,Credit Card,2024-12-09,5,West,No,30.96,6.17,2.5,24,Female,30.96,6.17,0.774
O100237,C13302,P246741,Home,36.43,0.05,1,COD,2025-04-16,4,North,No,34.61,4.45,5.24,58,Male,34.61,4.45,1.813564
O100238,C12237,P215352,Sports,90.56,0.05,1,Debit Card,2023-10-10,5,West,No,86.03,7.29,18.52,35,Male,86.03,7.29,15.932756000000001
O100239,C17392,P247820,Grocery,11.94,0.05,1,Credit Card,2024-10-26,6,West,No,11.34,4.76,-3.85,24,Female,11.34,4.76,-0.43659
O100240,C15504,P203147,Home,215.45,0.0,1,Credit Card,2024-07-17,7,East,No,215.45,7.77,52.56,40,Female,215.45,7.77,113.24052
O100241,C15496,P203537,Toys,7.6,0.05,4,Credit Card,2024-09-20,5,South,No,28.88,6.38,5.17,64,Male,28.88,6.38,1.4930959999999998
O100242,C11306,P222812,Sports,253.37,0.15,1,Debit Card,2025-09-03,3,Central,No,215.36,9.96,54.65,32,Male,215.36,9.96,117.69424000000001
O100243,C14029,P200721,Fashion,40.94,0.0,1,Debit Card,2025-06-17,4,Central,No,40.94,4.6,9.73,35,Male,40.94,4.6,3.983462
O100244,C16776,P245037,Beauty,8.6,0.0,1,Credit Card,2025-01-12,4,West,No,8.6,2.96,0.91,31,Female,8.6,2.96,0.07826
O100245,C12675,P216769,Sports,62.43,0.15,1,COD,2025-06-22,4,West,No,53.07,8.22,7.7,63,Female,53.07,8.22,4.08639
O100246,C15068,P240194,Electronics,884.8,0.05,3,Wallet,2024-01-07,6,West,No,2521.68,12.53,290.07,30,Male,2521.68,12.53,7314.637175999999
O100247,C15864,P246556,Home,95.63,0.0,1,Credit Card,2024-03-02,4,West,No,95.63,9.07,17.71,51,Female,95.63,9.07,16.936073
O100248,C11282,P246775,Grocery,28.35,0.1,1,Credit Card,2025-06-25,4,Central,No,25.52,4.68,-2.64,32,Male,25.52,4.68,-0.673728
O100249,C17526,P243847,Beauty,7.27,0.0,1,Debit Card,2025-04-15,3,North,No,7.27,2.17,1.1,48,Male,7.27,2.17,0.07997
O100250,C10709,P214346,Fashion,125.6,0.1,1,Debit Card,2024-02-13,4,West,No,113.04,7.9,31.66,65,Female,113.04,7.9,35.788464
O100251,C15575,P239883,Fashion,32.69,0.0,4,PayPal,2024-11-12,3,North,No,130.76,6.66,39.11,66,Male,130.76,6.66,51.140235999999994
O100252,C15530,P210911,Fashion,140.25,0.0,1,Wallet,2024-09-06,5,East,Yes,140.25,7.55,41.54,56,Female,140.25,7.55,58.25985
O100253,C14744,P200259,Home,274.72,0.05,1,PayPal,2023-09-25,4,North,No,260.98,9.1,63.97,24,Female,260.98,9.1,166.948906
O100254,C14413,P220872,Fashion,58.04,0.0,2,Credit Card,2025-02-09,6,East,No,116.08,7.03,33.6,55,Female,116.08,7.03,39.002880000000005
O100255,C13748,P208791,Electronics,413.13,0.0,1,PayPal,2024-08-30,4,South,No,413.13,8.79,40.79,20,Female,413.13,8.79,168.515727
O100256,C17392,P207536,Home,41.29,0.0,1,COD,2024-09-11,5,West,No,41.29,4.19,7.37,63,Female,41.29,4.19,3.043073
O100257,C17986,P220432,Beauty,25.62,0.0,1,PayPal,2023-12-01,4,Central,No,25.62,6.05,5.48,49,Male,25.62,6.05,1.4039760000000001
O100258,C15353,P232750,Electronics,309.15,0.05,1,COD,2024-02-27,7,East,No,293.69,9.11,26.13,50,Female,293.69,9.11,76.741197
O100259,C14779,P241715,Electronics,182.17,0.0,1,Debit Card,2024-08-08,4,South,No,182.17,8.24,13.62,40,Male,182.17,8.24,24.811553999999997
O100260,C10663,P244537,Electronics,278.95,0.15,1,Credit Card,2024-09-18,6,East,No,237.11,6.78,21.67,39,Other,237.11,6.78,51.381737
O100261,C11998,P219541,Fashion,135.15,0.0,1,COD,2024-02-28,7,East,No,135.15,7.76,39.54,27,Male,135.15,7.76,53.43831
O100262,C17994,P243718,Fashion,5.26,0.1,1,Debit Card,2024-01-15,5,West,No,4.73,1.41,0.25,26,Male,4.73,1.41,0.011825000000000002
O100263,C13445,P216860,Beauty,16.22,0.0,1,Credit Card,2024-01-05,8,East,No,16.22,4.87,2.43,41,Female,16.22,4.87,0.394146
O100264,C13743,P205283,Home,63.45,0.0,1,Credit Card,2023-11-26,7,East,No,63.45,5.95,11.82,65,Male,63.45,5.95,7.49979
O100265,C15727,P230743,Fashion,164.8,0.2,1,Credit Card,2023-10-10,4,North,No,131.84,5.96,40.18,49,Male,131.84,5.96,52.973312
O100266,C11495,P242559,Toys,73.7,0.0,1,Wallet,2023-11-16,4,West,No,73.7,6.11,23.37,31,Male,73.7,6.11,17.22369
O100267,C13304,P235127,Home,126.01,0.0,1,Debit Card,2025-02-04,5,East,No,126.01,5.32,29.96,50,Female,126.01,5.32,37.752596000000004
O100268,C13763,P207405,Electronics,309.52,0.0,1,UPI,2024-08-15,5,East,No,309.52,8.23,28.91,20,Female,309.52,8.23,89.482232
O100269,C15232,P231181,Fashion,119.82,0.0,1,Debit Card,2023-12-04,6,South,Yes,119.82,6.39,35.55,60,Female,119.82,6.39,42.59600999999999
O100270,C11853,P232205,Grocery,1.09,0.0,1,COD,2025-04-29,5,East,No,1.09,1.22,-1.13,53,Male,1.09,1.22,-0.012317
O100271,C15616,P224408,Grocery,11.88,0.15,1,COD,2025-03-12,5,South,No,10.1,4.56,-3.75,38,Male,10.1,4.56,-0.37875
O100272,C16585,P217645,Fashion,6.23,0.15,1,Credit Card,2025-03-26,4,North,No,5.3,3.21,-1.36,50,Female,5.3,3.21,-0.07208
O100273,C14659,P247125,Electronics,1170.31,0.05,1,Debit Card,2024-12-18,4,Central,No,1111.79,11.47,121.94,32,Male,1111.79,11.47,1355.716726
O100274,C11291,P206323,Home,60.81,0.0,1,Debit Card,2024-12-21,5,North,No,60.81,5.5,11.53,52,Male,60.81,5.5,7.011393
O100275,C13581,P205937,Home,106.86,0.05,1,Wallet,2025-08-04,5,South,No,101.52,7.05,21.38,55,Female,101.52,7.05,21.704976
O100276,C17974,P243798,Home,81.17,0.2,1,Wallet,2025-03-09,4,North,No,64.94,7.12,11.06,19,Female,64.94,7.12,7.182364
O100277,C13457,P230431,Beauty,57.9,0.15,1,Credit Card,2025-02-25,6,East,No,49.22,5.57,16.58,44,Male,49.22,5.57,8.160675999999999
O100278,C17554,P217882,Fashion,428.38,0.0,1,Debit Card,2024-02-14,8,East,No,428.38,9.79,140.14,39,Male,428.38,9.79,600.3317319999999
O100279,C17280,P225324,Electronics,73.02,0.1,2,Credit Card,2024-06-28,5,West,No,131.44,6.39,9.38,24,Female,131.44,6.39,12.329072
O100280,C11636,P213003,Beauty,35.26,0.1,1,UPI,2025-08-05,5,North,No,31.73,5.26,9.02,55,Male,31.73,5.26,2.8620460000000003
O100281,C13696,P243346,Grocery,7.04,0.15,2,Credit Card,2025-01-30,4,South,No,11.97,4.65,-3.69,61,Male,11.97,4.65,-0.44169300000000006
O100282,C12999,P225106,Electronics,98.67,0.0,2,Debit Card,2023-09-30,4,North,No,197.34,9.02,14.66,48,Male,197.34,9.02,28.930044000000002
O100283,C13152,P212979,Sports,61.13,0.1,1,COD,2023-12-01,5,North,No,55.02,6.64,9.87,41,Female,55.02,6.64,5.430474
O100284,C10698,P234977,Home,838.28,0.0,1,Credit Card,2025-03-14,5,North,No,838.28,10.7,224.02,62,Female,838.28,10.7,1877.914856
O100285,C12160,P244828,Fashion,26.76,0.0,1,Debit Card,2024-09-13,5,South,No,26.76,3.74,5.63,60,Male,26.76,3.74,1.506588
O100286,C14097,P207228,Toys,8.39,0.0,1,Credit Card,2023-11-18,7,East,No,8.39,1.28,2.08,65,Female,8.39,1.28,0.174512
O100287,C14737,P209300,Home,256.47,0.1,1,Debit Card,2024-01-10,4,Central,No,230.82,6.93,57.7,49,Male,230.82,6.93,133.18314
O100288,C16363,P208681,Beauty,52.6,0.0,2,Debit Card,2024-09-16,6,South,No,105.2,6.11,41.23,24,Female,105.2,6.11,43.37396
O100289,C15685,P240964,Home,64.48,0.0,1,COD,2025-04-05,5,South,No,64.48,5.73,12.32,23,Male,64.48,5.73,7.943936000000001
O100290,C10854,P208267,Electronics,165.3,0.2,1,Credit Card,2025-08-17,5,South,Yes,132.24,7.31,8.56,52,Male,132.24,7.31,11.319744000000002
O100291,C15855,P205372,Beauty,28.53,0.0,1,Credit Card,2024-08-01,6,North,No,28.53,5.06,7.78,32,Male,28.53,5.06,2.219634
O100292,C17392,P238918,Home,40.24,0.1,2,Credit Card,2024-01-07,5,East,No,72.43,5.5,14.78,62,Male,72.43,5.5,10.705154
O100293,C16528,P210920,Electronics,264.84,0.0,3,PayPal,2024-12-18,5,East,No,794.52,8.39,86.95,26,Female,794.52,8.39,690.83514
O100294,C13474,P248769,Beauty,6.73,0.1,1,Debit Card,2024-11-23,6,East,No,6.06,4.24,-1.51,39,Female,6.06,4.24,-0.091506
O100295,C15757,P216856,Electronics,168.13,0.05,3,Wallet,2023-12-02,6,South,No,479.17,9.79,47.71,23,Male,479.17,9.79,228.612007
O100296,C15249,P227785,Fashion,22.36,0.0,2,Debit Card,2024-08-25,4,North,No,44.72,5.92,9.73,29,Female,44.72,5.92,4.351255999999999
O100297,C15172,P247915,Toys,25.35,0.0,1,Wallet,2025-08-25,4,West,Yes,25.35,4.56,5.58,67,Female,25.35,4.56,1.41453
O100298,C11707,P217221,Electronics,157.79,0.0,1,UPI,2024-05-29,3,North,No,157.79,6.55,12.38,59,Female,157.79,6.55,19.534402
O100299,C12777,P225178,Sports,234.95,0.05,1,COD,2024-08-13,4,North,No,223.2,8.23,58.73,62,Male,223.2,8.23,131.08535999999998
O100300,C15791,P233954,Grocery,54.68,0.15,1,UPI,2025-05-31,3,North,No,46.48,6.37,-2.65,28,Male,46.48,6.37,-1.23172
O100301,C11733,P206461,Electronics,77.47,0.05,1,Debit Card,2024-02-19,5,West,No,73.6,6.89,1.94,25,Female,73.6,6.89,1.42784
O100302,C15535,P217865,Home,76.74,0.0,1,Credit Card,2025-01-16,3,Central,No,76.74,4.75,16.74,36,Female,76.74,4.75,12.846275999999998
O100303,C16390,P244232,Beauty,11.8,0.0,1,Credit Card,2024-08-04,4,North,No,11.8,2.72,2.59,52,Female,11.8,2.72,0.30562
O100304,C14931,P214052,Home,67.12,0.0,4,Credit Card,2025-07-09,4,West,No,268.48,9.1,66.07,38,Female,268.48,9.1,177.384736
O100305,C13510,P230370,Beauty,10.56,0.0,1,Debit Card,2024-11-14,4,Central,No,10.56,4.11,0.64,18,Male,10.56,4.11,0.067584
O100306,C10202,P207332,Home,73.51,0.1,1,Debit Card,2025-07-14,3,Central,No,66.16,6.83,11.69,20,Female,66.16,6.83,7.7341039999999985
O100307,C13255,P249383,Electronics,99.55,0.1,1,UPI,2024-01-04,4,South,No,89.6,6.83,3.92,68,Female,89.6,6.83,3.5123199999999994
O100308,C14218,P200327,Electronics,156.68,0.1,1,Credit Card,2024-06-03,7,East,No,141.01,8.29,8.63,20,Male,141.01,8.29,12.169163
O100309,C14496,P222765,Sports,145.46,0.1,1,UPI,2024-12-21,6,East,No,130.91,9.17,30.1,23,Female,130.91,9.17,39.403909999999996
O100310,C10766,P205239,Fashion,25.73,0.0,1,Wallet,2024-03-30,4,Central,No,25.73,4.65,4.36,39,Male,25.73,4.65,1.121828
O100311,C14389,P210078,Toys,6.58,0.0,1,PayPal,2023-12-08,6,East,No,6.58,4.64,-2.01,50,Female,6.58,4.64,-0.132258
O100312,C12327,P207038,Sports,21.29,0.0,1,COD,2024-01-06,8,South,No,21.29,4.35,2.04,68,Male,21.29,4.35,0.43431600000000004
O100313,C12931,P208048,Electronics,189.01,0.05,2,Debit Card,2025-06-24,3,North,No,359.12,9.09,34.0,27,Male,359.12,9.09,122.1008
O100314,C17777,P228671,Fashion,55.7,0.0,1,UPI,2024-02-11,4,Central,No,55.7,7.37,12.12,39,Male,55.7,7.37,6.750839999999999
O100315,C10197,P214954,Fashion,19.36,0.0,3,UPI,2025-08-09,4,Central,No,58.08,5.64,14.69,18,Male,58.08,5.64,8.531952
O100316,C17125,P235065,Beauty,16.45,0.2,1,PayPal,2023-12-08,7,West,No,13.16,4.97,0.95,56,Female,13.16,4.97,0.12502
O100317,C11930,P245471,Toys,61.88,0.0,2,Credit Card,2025-08-25,7,Central,No,123.76,6.41,43.09,60,Male,123.76,6.41,53.32818400000001
O100318,C13582,P202779,Electronics,311.23,0.0,1,Credit Card,2024-11-19,4,North,No,311.23,9.77,27.58,36,Female,311.23,9.77,85.837234
O100319,C16895,P246474,Fashion,42.33,0.0,1,Credit Card,2025-07-10,6,East,No,42.33,5.1,9.72,34,Female,42.33,5.1,4.114476
O100320,C16287,P213225,Home,79.46,0.0,1,Credit Card,2025-03-10,5,West,No,79.46,6.14,16.11,20,Female,79.46,6.14,12.801006
O100321,C10608,P240086,Fashion,45.01,0.0,2,Debit Card,2025-09-07,4,North,No,90.02,6.82,24.69,58,Male,90.02,6.82,22.225938
O100322,C13272,P232541,Beauty,105.2,0.2,2,Credit Card,2023-10-08,5,South,No,168.32,9.43,66.31,34,Female,168.32,9.43,111.612992
O100323,C11147,P219720,Home,48.55,0.05,1,Credit Card,2024-07-15,5,East,No,46.12,5.88,7.03,65,Male,46.12,5.88,3.2422359999999997
O100324,C14282,P213531,Fashion,144.93,0.05,1,Credit Card,2024-02-14,5,Central,Yes,137.68,7.41,40.78,19,Male,137.68,7.41,56.145904
O100325,C13397,P205335,Home,31.25,0.15,1,Credit Card,2023-11-26,5,East,No,26.56,6.21,1.23,51,Female,26.56,6.21,0.326688
O100326,C12511,P209530,Fashion,10.79,0.0,3,UPI,2024-02-03,3,North,No,32.37,5.31,6.02,23,Female,32.37,5.31,1.9486739999999998
O100327,C17516,P224791,Fashion,57.28,0.0,1,Credit Card,2024-08-23,5,South,No,57.28,5.49,14.56,50,Male,57.28,5.49,8.339968
O100328,C11794,P240270,Fashion,19.22,0.15,3,UPI,2023-12-07,6,East,No,49.01,5.69,11.46,48,Female,49.01,5.69,5.6165460000000005
O100329,C10659,P201649,Beauty,17.4,0.0,1,PayPal,2024-03-23,5,South,No,17.4,3.31,4.52,36,Female,17.4,3.31,0.7864799999999998
O100330,C12811,P213472,Home,182.23,0.1,5,Wallet,2024-10-11,5,North,No,820.04,10.09,219.52,69,Female,820.04,10.09,1800.151808
O100331,C17098,P202862,Fashion,42.63,0.0,1,Credit Card,2025-05-17,4,North,No,42.63,5.32,9.6,58,Male,42.63,5.32,4.09248
O100332,C16051,P225185,Electronics,54.5,0.0,1,Credit Card,2024-08-19,5,East,No,54.5,4.71,1.83,43,Male,54.5,4.71,0.9973500000000001
O100333,C16546,P227134,Electronics,168.64,0.0,1,Debit Card,2024-02-15,7,South,No,168.64,6.37,13.87,22,Male,168.64,6.37,23.390367999999995
O100334,C11369,P200917,Electronics,71.73,0.0,5,Credit Card,2023-10-11,4,South,No,358.65,8.5,34.54,31,Male,358.65,8.5,123.87771
O100335,C11986,P212444,Home,353.02,0.05,1,Debit Card,2024-08-10,4,Central,No,335.37,8.0,85.9,35,Male,335.37,8.0,288.08283000000006
O100336,C15630,P241121,Fashion,82.83,0.15,2,COD,2023-10-05,4,North,No,140.81,8.38,40.9,43,Male,140.81,8.38,57.59129
O100337,C10146,P220521,Home,553.17,0.0,1,Wallet,2023-09-24,4,West,No,553.17,10.14,144.75,68,Female,553.17,10.14,800.713575
O100338,C13219,P238217,Fashion,111.39,0.0,1,COD,2024-07-08,4,West,No,111.39,6.42,32.57,58,Female,111.39,6.42,36.279723
O100339,C12911,P222066,Beauty,18.8,0.0,3,COD,2025-02-11,5,West,No,56.4,6.67,18.71,61,Female,56.4,6.67,10.55244
O100340,C11734,P202811,Sports,220.64,0.0,1,COD,2025-01-31,6,West,No,220.64,9.1,57.09,27,Female,220.64,9.1,125.96337600000001
O100341,C11843,P236189,Home,156.95,0.0,1,Wallet,2025-02-27,5,West,No,156.95,6.88,37.07,58,Male,156.95,6.88,58.181365
O100342,C10488,P209290,Electronics,291.67,0.1,1,Debit Card,2024-08-10,4,West,Yes,262.5,7.03,24.47,37,Male,262.5,7.03,64.23375
O100343,C12976,P235489,Electronics,200.49,0.1,2,COD,2025-07-31,4,West,No,360.88,8.39,34.92,47,Male,360.88,8.39,126.019296
O100344,C11959,P227284,Fashion,61.17,0.1,1,Debit Card,2024-04-25,3,North,No,55.05,8.55,10.72,40,Male,55.05,8.55,5.9013599999999995
O100345,C15759,P224698,Home,127.44,0.0,2,UPI,2024-10-09,3,North,No,254.88,8.95,62.42,61,Female,254.88,8.95,159.096096
O100346,C16694,P243660,Electronics,359.53,0.0,2,Credit Card,2024-07-02,5,South,No,719.06,10.58,75.71,36,Female,719.06,10.58,544.4003259999998
O100347,C12385,P219637,Fashion,30.1,0.0,1,Credit Card,2024-09-14,3,North,No,30.1,4.22,6.32,48,Male,30.1,4.22,1.9023200000000002
O100348,C12919,P248024,Grocery,18.7,0.1,1,Credit Card,2024-12-25,5,East,No,16.83,5.8,-4.45,61,Female,16.83,5.8,-0.748935
O100349,C14736,P233556,Electronics,77.57,0.0,1,PayPal,2025-01-12,5,South,No,77.57,7.05,2.26,29,Female,77.57,7.05,1.7530819999999998
O100350,C11802,P216640,Grocery,18.05,0.0,1,Credit Card,2025-09-02,3,North,No,18.05,4.08,-2.64,40,Male,18.05,4.08,-0.47652
O100351,C16616,P204025,Toys,27.81,0.0,1,PayPal,2025-03-13,5,South,No,27.81,5.24,5.88,29,Female,27.81,5.24,1.635228
O100352,C16065,P231476,Toys,16.27,0.0,1,Debit Card,2024-03-04,3,Central,No,16.27,4.32,2.19,42,Male,16.27,4.32,0.356313
O100353,C16294,P206741,Toys,8.01,0.0,1,COD,2024-10-01,5,South,No,8.01,4.27,-1.07,37,Male,8.01,4.27,-0.085707
O100354,C15534,P203654,Electronics,288.05,0.0,1,Debit Card,2024-11-13,4,West,No,288.05,7.9,26.67,30,Female,288.05,7.9,76.822935
O100355,C14061,P246348,Electronics,92.69,0.0,1,Debit Card,2024-11-16,4,West,No,92.69,5.92,5.2,20,Male,92.69,5.92,4.81988
O100356,C13369,P240428,Electronics,159.09,0.0,1,Credit Card,2024-01-21,4,Central,No,159.09,7.28,11.81,44,Male,159.09,7.28,18.788529
O100357,C15730,P236019,Electronics,227.77,0.1,1,Debit Card,2025-05-19,6,South,No,204.99,9.08,15.52,19,Female,204.99,9.08,31.814448000000002
O100358,C10262,P238036,Fashion,59.99,0.0,1,Credit Card,2025-02-09,6,North,No,59.99,6.96,14.04,23,Female,59.99,6.96,8.422596
O100359,C15883,P244549,Toys,6.08,0.05,1,UPI,2024-06-29,4,North,No,5.78,3.6,-1.29,30,Other,5.78,3.6,-0.074562
O100360,C16287,P229843,Fashion,13.47,0.15,1,UPI,2025-04-28,4,North,No,11.45,4.23,-0.22,25,Male,11.45,4.23,-0.02519
O100361,C16489,P223560,Fashion,51.02,0.0,3,COD,2025-03-04,6,East,No,153.06,6.24,47.33,26,Male,153.06,6.24,72.443298
